file_name,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
country.00000.wav,0.38392973,0.08118459,0.24829563,0.0007159008,2798.065625963337,354624.9723516258,2847.5411813501096,105655.13673973417,6221.38434516059,1796448.6324813587,0.1072048611111111,0.0017496748470965727,-0.00012681897,0.048861574,-0.0012213982,0.0048085777,86.1328125,-23.104954,1016.55884,70.25588,339.2418,3.8055308,235.70625,28.323957,135.39638,13.754286,111.020065,5.728135,107.3091,3.973779,85.77521,7.4728084,63.285915,2.6279068,61.158566,8.490234,72.16535,-2.320208,73.24599,2.0890799,41.87508,-3.3720124,62.59061,5.1379585,50.668854,-0.18774113,51.865627,0.37143642,68.59459,0.61208767,54.308315,4.0621276,74.34823,0.9079194,68.54761,4.093193,73.602806,country
country.00001.wav,0.4140544,0.0793019,0.23040177,0.00045282493,2938.131304280134,101826.13659741954,2839.6466857489336,40984.2863718353,6279.551664914443,626232.7186967205,0.12698824499709976,0.0008765152621628554,-6.1280916e-05,0.03792239,-0.0013762448,0.005510704,129.19921875,-7.9727893,361.27576,62.724636,93.098694,-1.4591702,148.22601,28.109985,60.724346,9.967061,73.58803,9.363964,106.55917,5.415904,49.533836,9.82543,53.290375,3.0275455,60.74821,8.420948,54.824577,0.31071302,48.29495,6.540354,38.090374,0.7373717,31.02829,-1.7740418,48.31755,0.8462877,47.61249,2.981266,37.18483,-2.765956,46.07983,2.8227565,48.754833,-1.7402849,44.375328,0.9725166,48.056133,country
country.00002.wav,0.29707804,0.09722079,0.14652665,0.0015458142,2308.811438085481,545519.135541888,2618.6134322814178,99601.52200860632,5190.094610091744,1765959.4931938401,0.07416238114009939,0.003938416014396235,-0.00023927915,0.015805656,-0.0011970901,0.0029581927,83.35433467741936,-120.3052,1696.345,79.22588,444.88867,5.2293863,351.96072,34.548218,192.24957,16.506737,99.23971,13.129608,83.53855,6.3450894,66.07957,9.962078,54.719234,-2.0015073,91.34258,6.8100667,61.590168,-6.352069,50.306374,0.2281509,53.236042,-6.8128085,64.25227,1.6181564,50.189117,-1.7821593,42.56472,-0.69933623,37.17576,-4.7783937,35.885464,-0.28887242,40.232876,-5.356374,43.760384,-1.9686298,61.244877,country
country.00003.wav,0.3769877,0.08378951,0.2042707,0.0019195367,2174.1604933689496,570461.9653477006,2281.0587605655046,206870.9963861321,4348.07370779315,2578226.800647368,0.1025643835864938,0.002366501392879316,-0.00015524244,0.02958724,-0.0013248281,0.005626561,161.4990234375,-57.75979,1337.1653,95.76648,823.8119,-10.109319,414.27032,40.979637,193.22061,13.979035,133.6319,-0.98985845,171.42764,-0.18847147,107.00304,7.4250774,100.90501,-3.6333375,103.60408,9.54514,80.60196,-2.9410644,74.62041,2.4362514,80.11866,1.9947804,53.288246,-1.2870495,85.47223,1.3565394,51.67783,4.4236846,61.05912,-6.5204806,63.730507,-0.034598477,47.372093,-1.4115794,41.11413,-3.0789084,51.755867,country
country.00004.wav,0.3827643,0.08182912,0.2093933,0.0008052201,2966.157158766356,192924.1705869345,2848.1234945484007,74499.59189138257,6349.4199392596265,1179561.1770973017,0.12416100280572756,0.0012625676280788609,-0.00010747833,0.03251852,-0.0013913317,0.0040172306,117.45383522727273,-20.78135,381.67407,62.950428,156.56825,2.3044403,161.45715,30.773718,93.19163,6.973462,62.151752,6.5058117,115.17589,6.3236365,69.03253,9.873086,72.26444,3.4352975,52.18912,9.372202,55.307903,-0.404158,52.405174,7.5194154,41.74379,-0.9842739,43.462444,4.0191503,36.692596,-0.6624486,33.740776,-0.06125199,39.290096,-0.16676477,43.143024,0.24374026,48.175987,-5.4381933,33.76489,1.8272818,44.119907,country
country.00005.wav,0.41605455,0.08294728,0.20379831,0.0014504136,2926.5329170109344,275826.91115864035,2737.0799700773077,73744.6833436913,6177.674360999856,1166561.032865506,0.13637249376438987,0.0022280965984590464,-0.00011518804,0.02884866,-0.0012420712,0.004953796,129.19921875,-24.671667,755.39777,62.440266,253.16586,-7.7540884,231.95813,28.432592,132.58536,10.997148,80.7288,5.551389,86.35897,-0.086744234,68.40083,13.74509,68.44495,2.899816,66.66487,9.909151,94.95348,0.85377365,69.39528,5.952079,57.690887,-1.2259914,61.34719,3.0639083,60.87888,0.9304638,45.49234,2.0537753,59.386806,3.0044217,46.024536,2.9725463,50.61916,-0.18527673,59.317524,3.6413603,68.14179,country
country.00006.wav,0.4216029,0.0796304,0.21399127,0.0016001757,2807.9125120225444,423398.1457769933,2778.3088248789945,108356.1416207688,6023.044502707776,1998855.2737056613,0.1283081334879495,0.002791233228172467,-0.0001437273,0.030787326,-0.0013115334,0.0064171297,112.34714673913044,-23.201925,597.01855,71.15687,429.5324,1.576013,273.26944,24.438925,135.96996,16.31995,155.5411,4.5767665,127.61431,-3.8856642,78.91531,17.993046,66.22615,-3.3505049,70.13369,2.435541,58.010124,2.9157152,48.358982,0.81521153,44.45813,-1.1092839,58.271446,0.1090739,58.191635,-3.3491633,42.406097,0.18941294,34.821148,-1.2112297,42.83534,-1.5178907,36.564686,-2.7241652,40.632072,-2.1066606,40.671265,country
country.00007.wav,0.42144912,0.08228461,0.24406008,0.0006498345,2898.7873676124145,377335.3041521776,2878.9661650174226,95168.91758096694,6400.052966421972,1407862.6032961959,0.11293582502902477,0.0017841540269934227,-9.19262e-05,0.048062038,-0.001284386,0.004455587,103.359375,-20.81746,803.5951,64.90752,336.9937,6.7671013,193.94774,26.357128,114.97886,11.665423,95.302284,13.185629,66.47628,-1.9791067,87.22188,8.582197,57.27099,0.47289523,53.58169,7.441096,59.180744,-0.41490933,55.206753,6.945586,45.887993,3.6606066,41.3293,2.0337164,49.273045,0.6502081,38.372334,4.3827734,44.913227,-2.802764,45.405586,2.975754,46.186676,-1.840282,61.598816,-2.3632526,62.530766,country
country.00008.wav,0.35533768,0.08297606,0.2743448,0.0010315152,2505.851670683388,282563.0570851599,2574.3132318936705,119183.4410043454,5480.083979104424,1421991.2599563356,0.10456258734097919,0.001190326362466941,-6.927829e-05,0.062426094,-0.0013002438,0.00430127,66.25600961538461,-19.763226,523.7535,76.64638,368.17474,-4.8265233,157.98383,32.23872,153.2401,7.710495,120.16584,17.183758,125.502,-1.4951017,60.70973,9.149327,55.119286,2.7572665,94.487144,9.145537,81.9683,-2.6543097,62.871857,7.5196233,84.95623,0.38755083,58.546345,4.9685216,76.02589,2.840625,79.34677,1.9047849,75.72898,2.4618192,76.75813,6.3932567,112.83122,-3.353888,72.66156,6.306531,73.44452,country
country.00009.wav,0.42960978,0.07385925,0.23645693,0.0013460923,3191.2596103538226,177623.5563797826,2948.0142845224277,68535.82202302321,6926.771206325955,865255.0840363721,0.15687278464988427,0.0016034747089357696,-7.660541e-05,0.03382623,-0.0015570112,0.007380899,95.703125,12.145776,190.467,58.997505,143.86584,0.93959546,182.33902,26.743252,118.16398,9.245794,75.586006,3.563203,86.13532,1.5272026,69.45502,8.654258,50.99736,1.00294,61.68064,11.647982,45.167637,-2.1983075,44.565075,1.1939831,39.795216,0.48530078,39.245083,4.4125214,39.026833,-0.18384132,47.26259,3.0693946,42.958374,-1.1723118,34.326633,4.571084,28.169558,0.8877279,36.202812,1.2992412,35.687954,country
