file_name,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00000.wav,0.25236058,0.08414862,0.036233008,0.00022101671,1505.3574607063904,44430.73283264562,1559.228894716258,43765.37312635099,2717.238763866734,299014.0000693897,0.0982227015661253,0.00043139377691147647,-4.7126443e-05,0.0012296923,-0.00012159841,6.0289105e-05,95.703125,-268.21857,1791.9358,135.68166,188.90141,-34.056377,231.39032,25.616007,169.41429,-12.971723,71.249275,17.903263,74.56209,-9.99086,114.86929,5.6340876,65.84176,-14.143673,75.42844,7.493185,177.21747,-3.9764395,106.70967,8.258308,80.11543,-1.3336012,154.7423,-0.35799506,188.39491,1.0361005,171.72482,3.7968225,86.13082,-0.31847075,100.83574,1.7730547,95.493805,0.8887212,97.09972,-0.8350778,120.92082,classical
classical.00001.wav,0.21497734,0.08501056,0.030609844,0.00016107279,1361.006486136739,61987.10041968432,1441.739950611082,32687.847988620557,2389.011462713892,371106.56054759945,0.08776562802107502,0.0006296791897660804,-5.0763676e-05,0.0010470031,-9.023005e-05,8.326913e-06,112.34714673913044,-324.09125,979.1932,133.56267,334.83704,-25.030157,186.74213,24.55361,151.79381,-11.93992,130.00177,17.658503,139.34488,-5.5186734,122.71082,1.71689,82.22953,-10.575925,76.70574,-0.86057436,82.283394,-7.80522,98.36384,3.529763,117.64857,5.054664,192.9144,1.3707234,156.38997,3.0050094,163.41847,-3.125152,158.62508,-4.2895784,75.69735,0.59402454,134.63237,2.877037,153.62085,0.37455836,123.75886,classical
classical.00002.wav,0.2778935,0.083739944,0.043827713,0.00019175388,1490.2748103209542,39023.89689858453,1600.005082064784,31236.962266783477,2785.4189135912125,274912.48029139213,0.09004578439191802,0.00039522713039377976,-1.7993854e-05,0.0016396258,-0.00013026506,9.1229e-05,99.38401442307692,-235.30266,854.2952,141.11952,197.94649,-34.68189,151.49007,30.97919,135.62515,-16.402012,50.821636,23.11808,81.74258,-11.041572,79.2129,7.6543593,59.20713,-19.016834,50.765457,4.2267823,77.78844,-11.8357525,60.016907,8.917746,67.45937,-1.4451483,99.531624,4.2909236,81.28231,1.4704617,95.07938,3.1791406,85.047386,-1.3147044,77.01371,2.945257,74.20227,-1.6585304,59.317345,-2.8946588,53.034893,classical
classical.00003.wav,0.23422067,0.08345105,0.029426444,0.00035649646,1526.6289317694689,91366.00486718595,1499.4620500781216,60193.72216297195,2916.150270537268,499622.14887508936,0.10894638498163187,0.0011608430409859437,-3.6155056e-05,0.0011638541,-0.00011839412,1.0128753e-05,71.77734375,-326.89743,3197.6777,127.400604,309.77808,-30.596176,462.4968,37.471397,127.375435,-5.2961755,131.09525,20.813564,116.73916,-1.7786853,72.687584,-4.6154566,100.32004,-4.040199,93.012054,5.2422748,73.7559,-0.6424488,125.50998,2.7945673,173.09595,7.2292066,151.28099,3.9706953,113.17691,-2.3921704,154.95311,1.4881848,125.20925,0.5893415,111.41192,-0.59301835,151.70667,2.34307,133.95055,2.6382527,210.39917,classical
classical.00004.wav,0.22151817,0.08498734,0.042297725,0.00020935219,1705.7912693068984,68121.41827737239,1646.323973828664,25907.277848015194,3175.8060605785963,332584.2873664111,0.11285716659416087,0.0008350000670740937,-5.861709e-05,0.0018389877,-0.000100766185,2.7414606e-05,161.4990234375,-259.95258,561.9326,118.92715,220.29858,-35.608337,142.42744,31.969566,64.3805,-16.524868,75.9182,10.618956,58.412106,-15.653264,56.398518,7.425692,109.00591,-5.82416,96.58822,8.26638,96.77732,-17.991137,184.43356,-1.1879282,161.21628,-6.356529,104.3732,2.754268,143.90154,-2.5846868,83.471565,4.4022484,83.1603,-4.126775,69.43819,-4.7860994,131.76007,-4.7787433,115.38224,-4.6025324,217.16142,classical
classical.00005.wav,0.2685064,0.08252865,0.043239165,0.0005844072,1431.0801473589145,74061.06140355942,1558.0173771222123,39273.041325977065,2836.06274244127,305059.2072639608,0.07521004024071926,0.0006178057523201335,-2.6501239e-05,0.0019199359,-9.8247765e-05,0.00010774449,143.5546875,-264.33557,7371.559,138.1797,321.03143,-30.096487,147.68915,37.83662,178.13768,-7.1731243,95.44989,6.7740803,108.36918,-11.809729,73.81504,4.7056303,81.6296,-9.825994,63.12352,5.859127,93.531235,-9.563163,55.42707,2.6768575,85.8654,-4.788712,72.23163,-1.4070553,80.480934,-2.0916636,86.88618,2.9732933,77.67482,3.3565185,86.24632,4.8107743,78.56477,1.7573848,73.03015,-1.8323588,89.71669,classical
classical.00006.wav,0.26142845,0.08511142,0.033204652,0.0003487375,1372.6940993062535,70346.94920130284,1579.2369223413434,30066.93882077657,2737.930956351508,315620.1208271115,0.07290118365719257,0.0007319495308407179,-3.740901e-05,0.0013229618,-8.713174e-05,1.9293582e-05,99.38401442307692,-295.8206,3998.7344,134.53781,307.79675,-22.434929,160.48239,40.75837,85.52024,-5.8729753,117.90182,9.266152,69.75869,-11.873936,85.50215,6.2878857,85.62203,-8.864132,57.05577,4.402294,76.65615,-9.374512,105.205894,4.060037,82.81119,1.6421571,94.27092,5.1347084,80.08627,5.4260035,100.847,2.2642205,84.92327,-1.8280869,98.38674,-2.9272993,100.323944,0.14413223,87.78878,3.1980681,102.541084,classical
classical.00007.wav,0.2765987,0.08750711,0.04087724,0.000772578,1358.995444591676,130137.80497838274,1516.3581505261589,48187.99750916307,2668.2852831351506,515740.3745624665,0.07312700901488786,0.001149808365694066,-4.9112183e-05,0.002092043,-0.00010196127,7.182683e-05,215.33203125,-286.7648,7855.681,135.92358,530.6477,-24.43564,524.05566,36.65812,142.76889,-6.240166,155.03934,6.963425,71.12279,-8.172439,105.76419,3.8363292,155.44951,-4.407772,87.29625,6.43176,104.58337,-4.1324863,82.374435,1.5559709,93.08061,-4.3460455,68.90875,-3.0125496,67.24287,-0.016203536,64.32783,5.639631,159.79346,3.4251676,121.63013,2.8352244,69.338486,1.0982251,63.84589,-0.29221338,91.20515,classical
classical.00008.wav,0.25473848,0.08422005,0.03403312,0.0004598889,1516.8489135098084,80412.81078890315,1629.4627807343497,36075.23665142061,2974.3215609592517,308212.0642415699,0.07877792983855375,0.0006539050831439084,-3.5747526e-05,0.0014187811,-7.9408535e-05,3.569195e-05,135.99917763157896,-292.093,4867.0347,127.76223,252.69746,-29.910952,201.96497,37.434177,85.85785,-9.569949,112.58077,5.109292,77.41207,-13.825463,84.465256,7.040885,61.50834,-7.0332546,93.65803,6.498645,97.119156,-9.904662,119.5516,4.711042,122.62164,0.36506915,164.89038,1.4664493,148.4343,3.4063022,152.5363,6.079439,143.22926,0.9566,142.14796,-0.76072896,94.01975,-2.102644,121.9411,0.75534785,104.20616,classical
classical.00009.wav,0.27055803,0.08229594,0.023791904,0.00019983428,1216.3713862548866,121036.90483760233,1582.8796259425067,72844.33023891032,2560.7691505945477,691703.4337447325,0.056246752344354216,0.0007709239240588261,-3.4384062e-05,0.000713687,-7.0125345e-05,7.14925e-06,234.90767045454547,-356.10693,5140.358,139.79785,594.8048,-6.2831244,222.03104,43.18759,75.50104,-8.871487,121.006836,11.056036,63.851048,-8.395702,70.53017,4.4202566,55.492558,-8.280072,84.047585,8.684677,59.022457,-8.132967,59.21221,3.433306,62.929585,-1.4450535,80.89487,-0.41593632,75.76779,-1.7238504,81.892876,-0.29888752,79.39661,-0.6631105,80.80865,1.1574035,105.04091,-0.61886996,92.504005,-0.25522968,88.03167,classical
