file_name,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
jazz.00000.wav,0.34445786,0.08498813,0.046740487,0.0015428542,1503.9322998491905,554590.3473361222,1754.3003588405395,283569.5816667774,2799.366367278132,2685705.4587929985,0.07841653373936582,0.0024458517642570988,-0.00044514594,0.0018131806,-0.0005023064,0.0007540874,123.046875,-252.09982,12157.225,137.90314,1465.4672,-11.12893,731.8261,8.363254,119.988,0.7312537,117.53525,1.5888377,53.209347,-3.731885,56.283455,-4.1349125,38.266983,-5.499282,43.680332,-2.6316204,37.643982,-3.5324266,43.067963,-3.143262,59.09873,-1.846344,43.779274,-0.99924755,41.175583,-2.5792701,48.968216,-1.9601097,50.278202,-1.5086895,41.0908,0.21448854,55.62529,-1.995491,50.003765,-3.354487,49.878914,jazz
jazz.00001.wav,0.32803315,0.08655912,0.022786215,0.00023893478,1266.4884317094,301890.4945165272,1691.2917036170227,217327.43598749567,2410.6862220852668,1779535.0154773328,0.059293884135730855,0.0010742266412839172,6.5608874e-05,0.00042523822,0.00022205172,0.00010872602,135.99917763157896,-345.75772,10113.175,146.97388,1288.6447,-0.508942,521.9457,22.634274,134.67113,5.8155456,96.69114,10.363343,55.179626,-0.15792394,53.92851,-1.7160186,57.05857,-6.119844,46.948147,-0.52288604,48.35651,1.0385453,52.09065,1.2205253,46.223938,-1.9355481,64.48041,-5.546963,62.344246,-4.404171,53.5801,-2.5870383,44.141422,-5.189254,43.2566,-5.428416,45.67901,-3.1186109,52.6343,-0.798572,98.261055,jazz
jazz.00002.wav,0.26775163,0.08395011,0.08082792,0.0009922467,1064.7190884868958,161070.75298632614,1050.3578732500303,62092.31984357161,1895.8628076964908,488545.2841675744,0.05785736296403712,0.0009271213764442144,1.2911393e-06,0.0063336915,5.762706e-07,0.00041203835,151.99908088235293,-256.9818,6372.4526,175.33954,1215.9968,-44.81545,1082.3688,25.638653,404.80743,-4.25749,234.83125,-0.22635292,112.456314,-11.319777,94.202034,-9.186365,73.75254,-4.102288,86.01317,-8.307013,106.35197,-22.554068,99.03965,-7.60941,71.08261,-7.656197,57.587616,-11.744767,80.39366,-8.174172,70.179634,-7.5016193,39.93092,-12.296844,54.682255,-6.7680964,45.68299,-3.500232,41.433422,-8.648591,73.394966,jazz
jazz.00003.wav,0.31937426,0.08102088,0.05944417,0.0012987255,813.4170141113821,92865.65298088592,1059.4360254269407,219972.5597855178,1416.9114115066704,437656.13265761954,0.044649978248259864,0.00020913035427532988,-3.4873017e-06,0.00367266,-3.7916278e-05,0.0003076777,92.28515625,-297.30292,9862.571,193.07446,874.2939,10.171171,1128.7506,-1.5964475,255.03949,3.3883607,146.04523,9.993823,103.37908,-7.25645,144.48573,4.6935673,78.342026,-5.391066,88.36285,-2.8595288,89.92779,-10.230401,51.051273,0.37925708,100.86946,-4.969516,72.6709,3.238547,51.639385,-4.474768,41.1848,-1.8852346,47.354244,-2.2755754,54.609665,3.8763874,38.860348,0.34211782,50.061325,-2.2191536,56.314613,jazz
jazz.00004.wav,0.17189649,0.082616225,0.10870493,0.0021764145,1039.4057430987032,122451.2976174147,1422.039826461949,76981.82399880141,1837.7997661687934,915366.0649110841,0.04775035648685228,0.0005222274922739694,-3.8458737e-07,0.013115203,-2.7031869e-05,0.00030904,64.599609375,-270.31265,2917.0596,137.58981,546.8804,5.6400194,345.07837,42.49051,220.5096,-7.9594693,175.91786,9.938034,103.67771,-6.8108325,81.89666,8.250217,55.442177,-6.1824946,50.990448,5.4758544,52.85296,-5.4403195,56.807774,-5.177866,82.32535,-6.9937267,77.466095,-3.2327619,78.75151,-2.0183146,98.77451,4.39564,162.92766,1.9801576,181.23882,4.981708,162.34174,6.5850415,393.37378,-2.4146411,473.17026,jazz
jazz.00005.wav,0.248222,0.09640398,0.107499525,0.002232897,1268.211144545926,286388.73490914813,1545.96862000082,236437.27801977686,2486.5520433040892,1862044.81084122,0.057875111779775716,0.000906713825670627,3.071466e-06,0.010314478,-1.5395988e-05,0.001339456,107.666015625,-246.27443,9177.292,120.21053,770.6021,-0.9766388,892.1369,30.696602,202.24495,0.17293616,297.50003,23.16143,104.98729,0.4313876,168.78825,9.166991,81.32581,-0.5621414,153.33932,5.726498,185.6553,-3.753218,131.8637,4.230339,184.60378,-0.28523368,207.58774,7.447655,221.78311,0.70549446,261.08347,7.0812564,229.17856,0.88288313,405.92865,0.974251,332.78204,1.7270818,193.03664,-1.3540722,212.84537,jazz
jazz.00006.wav,0.27480835,0.09213876,0.098547824,0.0013576496,1219.5124856124633,265242.6573666628,1458.8753957998151,139153.61000470395,2416.473374510586,1252802.736110501,0.048039624419953596,0.0006949413301949512,2.3375986e-07,0.008513611,-1.656813e-05,0.0010134038,135.99917763157896,-234.40953,6415.0264,142.74026,1387.4265,-14.29672,607.0133,51.963947,373.03094,-8.197965,197.15912,12.785138,126.31608,-4.2762494,198.17232,12.085669,119.060326,-13.715139,105.45396,-1.5637431,67.01263,-3.9804893,103.51009,4.9272647,65.8717,-3.9477925,55.261776,2.1964936,56.383385,-6.67365,57.24716,-9.764631,56.463608,-4.477752,59.224552,-5.545833,105.16492,-1.1712632,149.53973,-1.0995276,132.90285,jazz
jazz.00007.wav,0.19718057,0.09172005,0.093775615,0.0022389982,1169.7729217424985,119971.53915643839,1355.2739051465926,60304.350352960566,1958.322419699826,696216.8183202661,0.06482660539926527,0.00070711567449989,-1.7793101e-06,0.009692292,-1.2424254e-05,0.000514027,61.5234375,-291.9705,2538.1265,137.69984,910.2533,2.6473365,588.48474,35.658165,147.44246,-12.313128,120.367615,15.6049795,84.97863,-6.7887726,93.78824,-2.845075,64.141266,-3.7737763,63.194714,-3.4614394,130.07785,-1.7078484,176.64516,10.411185,254.75319,8.302555,197.42505,5.2136855,279.05792,0.32289383,426.2803,0.390247,393.0057,-1.4703429,188.0285,-0.7686426,215.57579,-6.3239975,230.84077,-5.503818,210.65468,jazz
jazz.00008.wav,0.35731745,0.09267386,0.11852421,0.0014090309,1304.644766672256,174221.07300756674,1636.7321756811502,117992.92566398978,2724.341556699536,1065558.4680848883,0.04626700865235885,0.0006638851597781616,5.0567985e-07,0.011920837,-2.0386333e-05,0.0012177713,107.666015625,-189.98238,3074.2551,134.4189,522.3501,-25.65002,762.36163,45.729492,122.596,8.180399,156.83209,21.443512,99.630394,-4.5859447,124.92331,14.390953,133.16905,-12.663227,87.06746,10.280889,76.35994,-7.9422946,69.497925,-1.1352844,57.14506,-5.053429,49.805557,2.4141686,49.318584,-5.01387,39.26145,-2.1558046,45.153645,-4.238101,62.64257,1.8452005,68.11992,-0.4446256,75.25724,-4.774384,64.655365,jazz
jazz.00009.wav,0.2669193,0.08975035,0.085318066,0.00073853607,749.4465654300852,45832.97662253877,1211.2293159745443,87505.17632604933,1134.090358088022,230534.2383214093,0.03168654534029389,0.00013657724113224615,-5.0553076e-06,0.007240996,-4.1559375e-05,0.00022142263,107.666015625,-296.7094,1304.4321,172.36176,402.67886,16.870981,241.65767,18.944475,103.822,1.371419,97.860146,14.397395,86.21167,1.0102301,90.62645,9.526042,62.903385,-7.4072003,73.08348,3.5161068,48.968067,-7.660177,56.542904,-0.1054814,58.614582,-7.948271,99.61026,-3.1879532,103.51709,-8.082698,78.55014,-4.0588837,91.01997,-0.8463891,88.98673,-3.867245,65.59716,-2.8241127,87.68126,-6.922982,63.050747,jazz
